"country","forecast_year","target_year","target_quarter","horizon","target","tau","lower_bound","upper_bound","truth_value","covered"
"Germany",2005,2006,4,1,"tv_cpi",0.1,1.63308773905568,1.77060495137526,2.27644939403777,FALSE
"Germany",2006,2007,4,1,"tv_cpi",0.1,1.77060495137526,1.78063608256793,2.75420336268992,FALSE
"Germany",2007,2008,4,1,"tv_cpi",0.1,1.78063608256793,1.86874562270128,0.233754090696592,FALSE
"Germany",2008,2009,4,1,"tv_cpi",0.1,1.78063608256793,1.86874562270128,1.1504975124375,FALSE
"Germany",2009,2010,4,1,"tv_cpi",0.1,1.78063608256793,1.86874562270128,2.48232400860775,FALSE
"Germany",2010,2011,4,1,"tv_cpi",0.1,1.78063608256793,1.86874562270128,2.13723284589427,FALSE
"Germany",2011,2012,4,1,"tv_cpi",0.1,1.78063608256793,1.86874562270128,1.60058737151279,FALSE
"Germany",2012,2013,4,1,"tv_cpi",0.1,1.78063608256793,1.86874562270128,0.787743007878006,FALSE
"Germany",2013,2014,4,1,"tv_cpi",0.1,1.78063608256793,1.86874562270128,0.141867645831617,FALSE
"Germany",2014,2015,4,1,"tv_cpi",0.1,1.69210898830701,1.86874562270128,0.383333333333002,FALSE
"Germany",2015,2016,4,1,"tv_cpi",0.1,1.37554244197515,1.69210898830701,1.70180972937142,FALSE
"Germany",2016,2017,4,1,"tv_cpi",0.1,1.37554244197515,1.65119855044211,1.92684519921553,FALSE
"Germany",2017,2018,4,1,"tv_cpi",0.1,1.37554244197515,1.65119855044211,1.34550696780396,FALSE
"Germany",2018,2019,4,1,"tv_cpi",0.1,1.24800224012073,1.47304716965838,0.371424055634884,FALSE
"Germany",2019,2020,4,1,"tv_cpi",0.1,1.24800224012073,1.47304716965838,3.21234548460752,FALSE
"Germany",2020,2021,4,1,"tv_cpi",0.1,1.47304716965838,1.65119855044211,8.66580212067982,FALSE
"Germany",2021,2022,4,1,"tv_cpi",0.1,1.47304716965838,1.65119855044211,6.03018603018661,FALSE
"Germany",2022,2023,4,1,"tv_cpi",0.1,1.47304716965838,1.65119855044211,NA,NA
"Germany",2023,2024,4,1,"tv_cpi",0.1,1.43458265819582,1.61273403897956,NA,NA
"Germany",2024,2025,4,1,"tv_cpi",0.1,1.70180972937142,1.70180972937142,NA,NA
"Germany",2000,2000,4,0.5,"tv_gdp",0.1,1.91591763029152,2.06483184796389,0.573749682660574,FALSE
"Germany",2001,2001,4,0.5,"tv_gdp",0.1,1.73027088994365,1.91591763029152,0.176215889638498,FALSE
"Germany",2002,2002,4,0.5,"tv_gdp",0.1,1.73027088994365,1.91591763029152,-0.120748641577773,FALSE
"Germany",2003,2003,4,0.5,"tv_gdp",0.1,1.45965815120609,1.74274487564119,1.6228195091647,TRUE
"Germany",2004,2004,4,0.5,"tv_gdp",0.1,1.58995882222901,1.77560556257688,0.868252117389146,FALSE
"Germany",2005,2005,4,0.5,"tv_gdp",0.1,1.45965815120609,1.58995882222901,2.88232419273136,FALSE
"Germany",2006,2006,4,0.5,"tv_gdp",0.1,1.45965815120609,1.58995882222901,2.51098101590874,FALSE
"Germany",2007,2007,4,0.5,"tv_gdp",0.1,1.58995882222901,1.91204579455171,1.24809163925261,FALSE
"Germany",2008,2008,4,0.5,"tv_gdp",0.1,1.40259488727296,1.58995882222901,-4.71952350280869,FALSE
"Germany",2009,2009,4,0.5,"tv_gdp",0.1,1.05817187832088,1.40259488727296,3.56151291918356,FALSE
"Germany",2010,2010,4,0.5,"tv_gdp",0.1,1.05817187832088,1.43545557420865,3.0957283032254,FALSE
"Germany",2011,2011,4,0.5,"tv_gdp",0.1,1.05817187832088,1.43545557420865,0.896139901804083,FALSE
"Germany",2012,2012,4,0.5,"tv_gdp",0.1,1.07211577052835,1.43545557420865,0.53285608431759,FALSE
"Germany",2013,2013,4,0.5,"tv_gdp",0.1,1.07211577052835,1.43545557420865,1.58040212206323,FALSE
"Germany",2014,2014,4,0.5,"tv_gdp",0.1,1.41424688065792,1.60161081561397,1.48278351944102,TRUE
"Germany",2015,2015,4,0.5,"tv_gdp",0.1,1.36543757934681,1.53159282075212,1.85513411319862,FALSE
"Germany",2016,2016,4,0.5,"tv_gdp",0.1,1.53159282075212,1.71776811763092,2.45594890842831,FALSE
"Germany",2017,2017,4,0.5,"tv_gdp",0.1,1.53159282075212,1.71776811763092,1.52236925015754,FALSE
"Germany",2018,2018,4,0.5,"tv_gdp",0.1,1.50257638479928,1.55138568611039,0.55529804105785,FALSE
"Germany",2019,2019,4,0.5,"tv_gdp",0.1,1.50257638479928,1.55138568611039,-4.56020537412051,FALSE
"Germany",2020,2020,4,0.5,"tv_gdp",0.1,1.50257638479928,1.55138568611039,2.62464165025065,FALSE
"Germany",2021,2021,4,0.5,"tv_gdp",0.1,1.50257638479928,1.55138568611039,1.80426632512853,FALSE
"Germany",2022,2022,4,0.5,"tv_gdp",0.1,1.50257638479928,1.55138568611039,-0.263997086928702,FALSE
"Germany",2023,2023,4,0.5,"tv_gdp",0.1,1.50257638479928,1.55138568611039,NA,NA
"Germany",2024,2024,4,0.5,"tv_gdp",0.1,1.53687746813396,1.56589390408681,NA,NA
"Germany",2000,2001,4,1,"tv_gdp",0.1,1.73027088994365,1.91591763029152,0.176215889638498,FALSE
"Germany",2001,2002,4,1,"tv_gdp",0.1,1.73027088994365,1.91591763029152,-0.120748641577773,FALSE
"Germany",2002,2003,4,1,"tv_gdp",0.1,1.45965815120609,1.74274487564119,1.6228195091647,TRUE
"Germany",2003,2004,4,1,"tv_gdp",0.1,1.58995882222901,1.77560556257688,0.868252117389146,FALSE
"Germany",2004,2005,4,1,"tv_gdp",0.1,1.45965815120609,1.58995882222901,2.88232419273136,FALSE
"Germany",2005,2006,4,1,"tv_gdp",0.1,1.45965815120609,1.58995882222901,2.51098101590874,FALSE
"Germany",2006,2007,4,1,"tv_gdp",0.1,1.58995882222901,1.91204579455171,1.24809163925261,FALSE
"Germany",2007,2008,4,1,"tv_gdp",0.1,1.40259488727296,1.58995882222901,-4.71952350280869,FALSE
"Germany",2008,2009,4,1,"tv_gdp",0.1,1.05817187832088,1.40259488727296,3.56151291918356,FALSE
"Germany",2009,2010,4,1,"tv_gdp",0.1,1.05817187832088,1.43545557420865,3.0957283032254,FALSE
"Germany",2010,2011,4,1,"tv_gdp",0.1,1.05817187832088,1.43545557420865,0.896139901804083,FALSE
"Germany",2011,2012,4,1,"tv_gdp",0.1,1.07211577052835,1.43545557420865,0.53285608431759,FALSE
"Germany",2012,2013,4,1,"tv_gdp",0.1,1.07211577052835,1.43545557420865,1.58040212206323,FALSE
"Germany",2013,2014,4,1,"tv_gdp",0.1,1.41424688065792,1.60161081561397,1.48278351944102,TRUE
"Germany",2014,2015,4,1,"tv_gdp",0.1,1.36543757934681,1.53159282075212,1.85513411319862,FALSE
"Germany",2015,2016,4,1,"tv_gdp",0.1,1.53159282075212,1.71776811763092,2.45594890842831,FALSE
"Germany",2016,2017,4,1,"tv_gdp",0.1,1.53159282075212,1.71776811763092,1.52236925015754,FALSE
"Germany",2017,2018,4,1,"tv_gdp",0.1,1.50257638479928,1.55138568611039,0.55529804105785,FALSE
"Germany",2018,2019,4,1,"tv_gdp",0.1,1.50257638479928,1.55138568611039,-4.56020537412051,FALSE
"Germany",2019,2020,4,1,"tv_gdp",0.1,1.50257638479928,1.55138568611039,2.62464165025065,FALSE
"Germany",2020,2021,4,1,"tv_gdp",0.1,1.50257638479928,1.55138568611039,1.80426632512853,FALSE
"Germany",2021,2022,4,1,"tv_gdp",0.1,1.50257638479928,1.55138568611039,-0.263997086928702,FALSE
"Germany",2022,2023,4,1,"tv_gdp",0.1,1.50257638479928,1.55138568611039,NA,NA
"Germany",2023,2024,4,1,"tv_gdp",0.1,1.53687746813396,1.56589390408681,NA,NA
"Germany",2024,2025,4,1,"tv_gdp",0.1,1.52236925015754,1.52236925015754,NA,NA
"Germany",2000,2000,4,0.5,"tv_cpi",0.2,1.83576151630647,2.7000003368066,2.41208550384806,TRUE
"Germany",2001,2001,4,0.5,"tv_cpi",0.2,1.83576151630647,2.41208550384806,1.34965473948434,FALSE
"Germany",2002,2002,4,0.5,"tv_cpi",0.2,1.76356834271589,2.07621882996207,1.0452152369159,FALSE
"Germany",2003,2003,4,0.5,"tv_cpi",0.2,1.50260713539547,1.83576151630647,1.77764156003462,TRUE
"Germany",2004,2004,4,0.5,"tv_cpi",0.2,1.50260713539547,1.77764156003462,1.95386064030132,FALSE
"Germany",2005,2005,4,0.5,"tv_cpi",0.2,1.50260713539547,1.77764156003462,1.78363060510123,FALSE
"Germany",2006,2006,4,0.5,"tv_cpi",0.2,1.50260713539547,1.77764156003462,2.27644939403777,FALSE
"Germany",2007,2007,4,0.5,"tv_cpi",0.2,1.76356834271589,1.78363060510123,2.75420336268992,FALSE
"Germany",2008,2008,4,0.5,"tv_cpi",0.2,1.77764156003462,1.95386064030132,0.233754090696592,FALSE
"Germany",2009,2009,4,0.5,"tv_cpi",0.2,1.77764156003462,1.95386064030132,1.1504975124375,FALSE
"Germany",2010,2010,4,0.5,"tv_cpi",0.2,1.77764156003462,1.95386064030132,2.48232400860775,FALSE
"Germany",2011,2011,4,0.5,"tv_cpi",0.2,1.77764156003462,1.95386064030132,2.13723284589427,FALSE
"Germany",2012,2012,4,0.5,"tv_cpi",0.2,1.77764156003462,1.95386064030132,1.60058737151279,FALSE
"Germany",2013,2013,4,0.5,"tv_cpi",0.2,1.77764156003462,1.95386064030132,0.787743007878006,FALSE
"Germany",2014,2014,4,0.5,"tv_cpi",0.2,1.77764156003462,1.95386064030132,0.141867645831617,FALSE
"Germany",2015,2015,4,0.5,"tv_cpi",0.2,1.60058737151279,1.95386064030132,0.383333333333002,FALSE
"Germany",2016,2016,4,0.5,"tv_cpi",0.2,1.1504975124375,1.78363060510123,1.70180972937142,TRUE
"Germany",2017,2017,4,0.5,"tv_cpi",0.2,1.1504975124375,1.70180972937142,1.92684519921553,FALSE
"Germany",2018,2018,4,0.5,"tv_cpi",0.2,1.1504975124375,1.70180972937142,1.34550696780396,TRUE
"Germany",2019,2019,4,0.5,"tv_cpi",0.2,1.1504975124375,1.60058737151279,0.371424055634884,FALSE
"Germany",2020,2020,4,0.5,"tv_cpi",0.2,1.1504975124375,1.60058737151279,3.21234548460752,FALSE
"Germany",2021,2021,4,0.5,"tv_cpi",0.2,1.34550696780396,1.70180972937142,8.66580212067982,FALSE
"Germany",2022,2022,4,0.5,"tv_cpi",0.2,1.34550696780396,1.70180972937142,6.03018603018661,FALSE
"Germany",2023,2023,4,0.5,"tv_cpi",0.2,1.34550696780396,1.70180972937142,NA,NA
"Germany",2024,2024,4,0.5,"tv_cpi",0.2,1.34550696780396,1.70180972937142,NA,NA
"Germany",2000,2001,4,1,"tv_cpi",0.2,1.83576151630647,2.41208550384806,1.34965473948434,FALSE
"Germany",2001,2002,4,1,"tv_cpi",0.2,1.76356834271589,2.07621882996207,1.0452152369159,FALSE
"Germany",2002,2003,4,1,"tv_cpi",0.2,1.50260713539547,1.83576151630647,1.77764156003462,TRUE
"Germany",2003,2004,4,1,"tv_cpi",0.2,1.50260713539547,1.77764156003462,1.95386064030132,FALSE
"Germany",2004,2005,4,1,"tv_cpi",0.2,1.50260713539547,1.77764156003462,1.78363060510123,FALSE
"Germany",2005,2006,4,1,"tv_cpi",0.2,1.50260713539547,1.77764156003462,2.27644939403777,FALSE
"Germany",2006,2007,4,1,"tv_cpi",0.2,1.76356834271589,1.78363060510123,2.75420336268992,FALSE
"Germany",2007,2008,4,1,"tv_cpi",0.2,1.77764156003462,1.95386064030132,0.233754090696592,FALSE
"Germany",2008,2009,4,1,"tv_cpi",0.2,1.77764156003462,1.95386064030132,1.1504975124375,FALSE
"Germany",2009,2010,4,1,"tv_cpi",0.2,1.77764156003462,1.95386064030132,2.48232400860775,FALSE
"Germany",2010,2011,4,1,"tv_cpi",0.2,1.77764156003462,1.95386064030132,2.13723284589427,FALSE
"Germany",2011,2012,4,1,"tv_cpi",0.2,1.77764156003462,1.95386064030132,1.60058737151279,FALSE
"Germany",2012,2013,4,1,"tv_cpi",0.2,1.77764156003462,1.95386064030132,0.787743007878006,FALSE
"Germany",2013,2014,4,1,"tv_cpi",0.2,1.77764156003462,1.95386064030132,0.141867645831617,FALSE
"Germany",2014,2015,4,1,"tv_cpi",0.2,1.60058737151279,1.95386064030132,0.383333333333002,FALSE
"Germany",2015,2016,4,1,"tv_cpi",0.2,1.1504975124375,1.78363060510123,1.70180972937142,TRUE
"Germany",2016,2017,4,1,"tv_cpi",0.2,1.1504975124375,1.70180972937142,1.92684519921553,FALSE
"Germany",2017,2018,4,1,"tv_cpi",0.2,1.1504975124375,1.70180972937142,1.34550696780396,TRUE
"Germany",2018,2019,4,1,"tv_cpi",0.2,1.1504975124375,1.60058737151279,0.371424055634884,FALSE
"Germany",2019,2020,4,1,"tv_cpi",0.2,1.1504975124375,1.60058737151279,3.21234548460752,FALSE
"Germany",2020,2021,4,1,"tv_cpi",0.2,1.34550696780396,1.70180972937142,8.66580212067982,FALSE
"Germany",2021,2022,4,1,"tv_cpi",0.2,1.34550696780396,1.70180972937142,6.03018603018661,FALSE
"Germany",2022,2023,4,1,"tv_cpi",0.2,1.34550696780396,1.70180972937142,NA,NA
"Germany",2023,2024,4,1,"tv_cpi",0.2,1.34550696780396,1.70180972937142,NA,NA
"Germany",2024,2025,4,1,"tv_cpi",0.2,1.70180972937142,1.70180972937142,NA,NA
"Germany",2000,2000,4,0.5,"tv_gdp",0.2,1.90344364459398,2.20127207993872,0.573749682660574,FALSE
"Germany",2001,2001,4,0.5,"tv_gdp",0.2,1.55709813529332,1.92839161598906,0.176215889638498,FALSE
"Germany",2002,2002,4,0.5,"tv_gdp",0.2,1.55709813529332,1.92839161598906,-0.120748641577773,FALSE
"Germany",2003,2003,4,0.5,"tv_gdp",0.2,1.36221816711886,1.92839161598906,1.6228195091647,TRUE
"Germany",2004,2004,4,0.5,"tv_gdp",0.2,1.55709813529332,1.92839161598906,0.868252117389146,FALSE
"Germany",2005,2005,4,0.5,"tv_gdp",0.2,1.36221816711886,1.6228195091647,2.88232419273136,FALSE
"Germany",2006,2006,4,0.5,"tv_gdp",0.2,1.36221816711886,1.6228195091647,2.51098101590874,FALSE
"Germany",2007,2007,4,0.5,"tv_gdp",0.2,1.55709813529332,2.20127207993872,1.24809163925261,FALSE
"Germany",2008,2008,4,0.5,"tv_gdp",0.2,1.24809163925261,1.6228195091647,-4.71952350280869,FALSE
"Germany",2009,2009,4,0.5,"tv_gdp",0.2,0.868252117389146,1.55709813529332,3.56151291918356,FALSE
"Germany",2010,2010,4,0.5,"tv_gdp",0.2,0.868252117389146,1.6228195091647,3.0957283032254,FALSE
"Germany",2011,2011,4,0.5,"tv_gdp",0.2,0.868252117389146,1.6228195091647,0.896139901804083,TRUE
"Germany",2012,2012,4,0.5,"tv_gdp",0.2,0.896139901804083,1.6228195091647,0.53285608431759,FALSE
"Germany",2013,2013,4,0.5,"tv_gdp",0.2,0.896139901804083,1.6228195091647,1.58040212206323,TRUE
"Germany",2014,2014,4,0.5,"tv_gdp",0.2,1.24809163925261,1.6228195091647,1.48278351944102,TRUE
"Germany",2015,2015,4,0.5,"tv_gdp",0.2,1.24809163925261,1.58040212206323,1.85513411319862,FALSE
"Germany",2016,2016,4,0.5,"tv_gdp",0.2,1.48278351944102,1.85513411319862,2.45594890842831,FALSE
"Germany",2017,2017,4,0.5,"tv_gdp",0.2,1.48278351944102,1.85513411319862,1.52236925015754,TRUE
"Germany",2018,2018,4,0.5,"tv_gdp",0.2,1.48278351944102,1.58040212206323,0.55529804105785,FALSE
"Germany",2019,2019,4,0.5,"tv_gdp",0.2,1.48278351944102,1.58040212206323,-4.56020537412051,FALSE
"Germany",2020,2020,4,0.5,"tv_gdp",0.2,1.48278351944102,1.58040212206323,2.62464165025065,FALSE
"Germany",2021,2021,4,0.5,"tv_gdp",0.2,1.48278351944102,1.58040212206323,1.80426632512853,FALSE
"Germany",2022,2022,4,0.5,"tv_gdp",0.2,1.48278351944102,1.58040212206323,-0.263997086928702,FALSE
"Germany",2023,2023,4,0.5,"tv_gdp",0.2,1.48278351944102,1.58040212206323,NA,NA
"Germany",2024,2024,4,0.5,"tv_gdp",0.2,1.52236925015754,1.58040212206323,NA,NA
"Germany",2000,2001,4,1,"tv_gdp",0.2,1.55709813529332,1.92839161598906,0.176215889638498,FALSE
"Germany",2001,2002,4,1,"tv_gdp",0.2,1.55709813529332,1.92839161598906,-0.120748641577773,FALSE
"Germany",2002,2003,4,1,"tv_gdp",0.2,1.36221816711886,1.92839161598906,1.6228195091647,TRUE
"Germany",2003,2004,4,1,"tv_gdp",0.2,1.55709813529332,1.92839161598906,0.868252117389146,FALSE
"Germany",2004,2005,4,1,"tv_gdp",0.2,1.36221816711886,1.6228195091647,2.88232419273136,FALSE
"Germany",2005,2006,4,1,"tv_gdp",0.2,1.36221816711886,1.6228195091647,2.51098101590874,FALSE
"Germany",2006,2007,4,1,"tv_gdp",0.2,1.55709813529332,2.20127207993872,1.24809163925261,FALSE
"Germany",2007,2008,4,1,"tv_gdp",0.2,1.24809163925261,1.6228195091647,-4.71952350280869,FALSE
"Germany",2008,2009,4,1,"tv_gdp",0.2,0.868252117389146,1.55709813529332,3.56151291918356,FALSE
"Germany",2009,2010,4,1,"tv_gdp",0.2,0.868252117389146,1.6228195091647,3.0957283032254,FALSE
"Germany",2010,2011,4,1,"tv_gdp",0.2,0.868252117389146,1.6228195091647,0.896139901804083,TRUE
"Germany",2011,2012,4,1,"tv_gdp",0.2,0.896139901804083,1.6228195091647,0.53285608431759,FALSE
"Germany",2012,2013,4,1,"tv_gdp",0.2,0.896139901804083,1.6228195091647,1.58040212206323,TRUE
"Germany",2013,2014,4,1,"tv_gdp",0.2,1.24809163925261,1.6228195091647,1.48278351944102,TRUE
"Germany",2014,2015,4,1,"tv_gdp",0.2,1.24809163925261,1.58040212206323,1.85513411319862,FALSE
"Germany",2015,2016,4,1,"tv_gdp",0.2,1.48278351944102,1.85513411319862,2.45594890842831,FALSE
"Germany",2016,2017,4,1,"tv_gdp",0.2,1.48278351944102,1.85513411319862,1.52236925015754,TRUE
"Germany",2017,2018,4,1,"tv_gdp",0.2,1.48278351944102,1.58040212206323,0.55529804105785,FALSE
"Germany",2018,2019,4,1,"tv_gdp",0.2,1.48278351944102,1.58040212206323,-4.56020537412051,FALSE
"Germany",2019,2020,4,1,"tv_gdp",0.2,1.48278351944102,1.58040212206323,2.62464165025065,FALSE
"Germany",2020,2021,4,1,"tv_gdp",0.2,1.48278351944102,1.58040212206323,1.80426632512853,FALSE
"Germany",2021,2022,4,1,"tv_gdp",0.2,1.48278351944102,1.58040212206323,-0.263997086928702,FALSE
"Germany",2022,2023,4,1,"tv_gdp",0.2,1.48278351944102,1.58040212206323,NA,NA
"Germany",2023,2024,4,1,"tv_gdp",0.2,1.52236925015754,1.58040212206323,NA,NA
"Germany",2024,2025,4,1,"tv_gdp",0.2,1.52236925015754,1.52236925015754,NA,NA
"Germany",2000,2000,4,0.5,"tv_cpi",0.3,1.79966492951118,2.71611972756375,2.41208550384806,TRUE
"Germany",2001,2001,4,0.5,"tv_cpi",0.3,1.79966492951118,2.57216231108448,1.34965473948434,FALSE
"Germany",2002,2002,4,0.5,"tv_cpi",0.3,1.63308773905568,2.24415216690507,1.0452152369159,FALSE
"Germany",2003,2003,4,0.5,"tv_cpi",0.3,1.4261309374399,1.95599017313427,1.77764156003462,TRUE
"Germany",2004,2004,4,0.5,"tv_cpi",0.3,1.4261309374399,1.80670153817054,1.95386064030132,FALSE
"Germany",2005,2005,4,0.5,"tv_cpi",0.3,1.4261309374399,1.80670153817054,1.78363060510123,TRUE
"Germany",2006,2006,4,0.5,"tv_cpi",0.3,1.4261309374399,1.78063608256793,2.27644939403777,FALSE
"Germany",2007,2007,4,0.5,"tv_cpi",0.3,1.55661154110011,1.86874562270128,2.75420336268992,FALSE
"Germany",2008,2008,4,0.5,"tv_cpi",0.3,1.56364814975948,2.01503973513169,0.233754090696592,FALSE
"Germany",2009,2009,4,0.5,"tv_cpi",0.3,1.56364814975948,2.01503973513169,1.1504975124375,FALSE
"Germany",2010,2010,4,0.5,"tv_cpi",0.3,1.56364814975948,2.01503973513169,2.48232400860775,FALSE
"Germany",2011,2011,4,0.5,"tv_cpi",0.3,1.56364814975948,2.11515501716955,2.13723284589427,FALSE
"Germany",2012,2012,4,0.5,"tv_cpi",0.3,1.56364814975948,2.0455467430978,1.60058737151279,TRUE
"Germany",2013,2013,4,0.5,"tv_cpi",0.3,1.6891144657737,2.0455467430978,0.787743007878006,FALSE
"Germany",2014,2014,4,0.5,"tv_cpi",0.3,1.6891144657737,2.0455467430978,0.141867645831617,FALSE
"Germany",2015,2015,4,0.5,"tv_cpi",0.3,1.37554244197515,2.0455467430978,0.383333333333002,FALSE
"Germany",2016,2016,4,0.5,"tv_cpi",0.3,0.969120260157753,1.96043172549775,1.70180972937142,TRUE
"Germany",2017,2017,4,0.5,"tv_cpi",0.3,0.969120260157753,1.91952128763285,1.92684519921553,FALSE
"Germany",2018,2018,4,0.5,"tv_cpi",0.3,0.969120260157753,1.81432746429348,1.34550696780396,TRUE
"Germany",2019,2019,4,0.5,"tv_cpi",0.3,0.969120260157753,1.65119855044211,0.371424055634884,FALSE
"Germany",2020,2020,4,0.5,"tv_cpi",0.3,0.969120260157753,1.65119855044211,3.21234548460752,FALSE
"Germany",2021,2021,4,0.5,"tv_cpi",0.3,1.06662498784098,1.81432746429348,8.66580212067982,FALSE
"Germany",2022,2022,4,0.5,"tv_cpi",0.3,1.06662498784098,1.81432746429348,6.03018603018661,FALSE
"Germany",2023,2023,4,0.5,"tv_cpi",0.3,1.06662498784098,1.81432746429348,NA,NA
"Germany",2024,2024,4,0.5,"tv_cpi",0.3,1.06662498784098,1.81432746429348,NA,NA
"Germany",2000,2001,4,1,"tv_cpi",0.3,1.79966492951118,2.57216231108448,1.34965473948434,FALSE
"Germany",2001,2002,4,1,"tv_cpi",0.3,1.63308773905568,2.24415216690507,1.0452152369159,FALSE
"Germany",2002,2003,4,1,"tv_cpi",0.3,1.4261309374399,1.95599017313427,1.77764156003462,TRUE
"Germany",2003,2004,4,1,"tv_cpi",0.3,1.4261309374399,1.80670153817054,1.95386064030132,FALSE
"Germany",2004,2005,4,1,"tv_cpi",0.3,1.4261309374399,1.80670153817054,1.78363060510123,TRUE
"Germany",2005,2006,4,1,"tv_cpi",0.3,1.4261309374399,1.78063608256793,2.27644939403777,FALSE
"Germany",2006,2007,4,1,"tv_cpi",0.3,1.55661154110011,1.86874562270128,2.75420336268992,FALSE
"Germany",2007,2008,4,1,"tv_cpi",0.3,1.56364814975948,2.01503973513169,0.233754090696592,FALSE
"Germany",2008,2009,4,1,"tv_cpi",0.3,1.56364814975948,2.01503973513169,1.1504975124375,FALSE
"Germany",2009,2010,4,1,"tv_cpi",0.3,1.56364814975948,2.01503973513169,2.48232400860775,FALSE
"Germany",2010,2011,4,1,"tv_cpi",0.3,1.56364814975948,2.11515501716955,2.13723284589427,FALSE
"Germany",2011,2012,4,1,"tv_cpi",0.3,1.56364814975948,2.0455467430978,1.60058737151279,TRUE
"Germany",2012,2013,4,1,"tv_cpi",0.3,1.6891144657737,2.0455467430978,0.787743007878006,FALSE
"Germany",2013,2014,4,1,"tv_cpi",0.3,1.6891144657737,2.0455467430978,0.141867645831617,FALSE
"Germany",2014,2015,4,1,"tv_cpi",0.3,1.37554244197515,2.0455467430978,0.383333333333002,FALSE
"Germany",2015,2016,4,1,"tv_cpi",0.3,0.969120260157753,1.96043172549775,1.70180972937142,TRUE
"Germany",2016,2017,4,1,"tv_cpi",0.3,0.969120260157753,1.91952128763285,1.92684519921553,FALSE
"Germany",2017,2018,4,1,"tv_cpi",0.3,0.969120260157753,1.81432746429348,1.34550696780396,TRUE
"Germany",2018,2019,4,1,"tv_cpi",0.3,0.969120260157753,1.65119855044211,0.371424055634884,FALSE
"Germany",2019,2020,4,1,"tv_cpi",0.3,0.969120260157753,1.65119855044211,3.21234548460752,FALSE
"Germany",2020,2021,4,1,"tv_cpi",0.3,1.06662498784098,1.81432746429348,8.66580212067982,FALSE
"Germany",2021,2022,4,1,"tv_cpi",0.3,1.06662498784098,1.81432746429348,6.03018603018661,FALSE
"Germany",2022,2023,4,1,"tv_cpi",0.3,1.06662498784098,1.81432746429348,NA,NA
"Germany",2023,2024,4,1,"tv_cpi",0.3,1.06662498784098,1.81432746429348,NA,NA
"Germany",2024,2025,4,1,"tv_cpi",0.3,1.52365834858769,1.81432746429348,NA,NA
"Germany",2000,2000,4,0.5,"tv_gdp",0.3,1.73027088994365,2.22724707002164,0.573749682660574,FALSE
"Germany",2001,2001,4,0.5,"tv_gdp",0.3,1.45965815120609,2.06483184796389,0.176215889638498,FALSE
"Germany",2002,2002,4,0.5,"tv_gdp",0.3,1.45965815120609,2.06483184796389,-0.120748641577773,FALSE
"Germany",2003,2003,4,0.5,"tv_gdp",0.3,0.967983924889717,2.06483184796389,1.6228195091647,TRUE
"Germany",2004,2004,4,0.5,"tv_gdp",0.3,1.45965815120609,2.06483184796389,0.868252117389146,FALSE
"Germany",2005,2005,4,0.5,"tv_gdp",0.3,1.115235142254,1.77560556257688,2.88232419273136,FALSE
"Germany",2006,2006,4,0.5,"tv_gdp",0.3,1.115235142254,1.91204579455171,2.51098101590874,FALSE
"Germany",2007,2007,4,0.5,"tv_gdp",0.3,1.21267512634123,2.22724707002164,1.24809163925261,TRUE
"Germany",2008,2008,4,0.5,"tv_gdp",0.3,1.05817187832088,1.93802078463463,-4.71952350280869,FALSE
"Germany",2009,2009,4,0.5,"tv_gdp",0.3,0.72100090002486,1.58995882222901,3.56151291918356,FALSE
"Germany",2010,2010,4,0.5,"tv_gdp",0.3,0.72100090002486,2.06690026253672,3.0957283032254,FALSE
"Germany",2011,2011,4,0.5,"tv_gdp",0.3,0.72100090002486,2.06690026253672,0.896139901804083,TRUE
"Germany",2012,2012,4,0.5,"tv_gdp",0.3,0.882196009596614,2.06690026253672,0.53285608431759,FALSE
"Germany",2013,2013,4,0.5,"tv_gdp",0.3,0.882196009596614,2.06690026253672,1.58040212206323,TRUE
"Germany",2014,2014,4,0.5,"tv_gdp",0.3,1.07211577052835,2.06690026253672,1.48278351944102,TRUE
"Germany",2015,2015,4,0.5,"tv_gdp",0.3,1.07211577052835,2.04569156898599,1.85513411319862,TRUE
"Germany",2016,2016,4,0.5,"tv_gdp",0.3,1.36543757934681,2.18305756455368,2.45594890842831,FALSE
"Germany",2017,2017,4,0.5,"tv_gdp",0.3,1.36543757934681,2.15554151081347,1.52236925015754,TRUE
"Germany",2018,2018,4,0.5,"tv_gdp",0.3,1.36543757934681,1.71776811763092,0.55529804105785,FALSE
"Germany",2019,2019,4,0.5,"tv_gdp",0.3,1.18946171062255,1.71776811763092,-4.56020537412051,FALSE
"Germany",2020,2020,4,0.5,"tv_gdp",0.3,1.18946171062255,1.71776811763092,2.62464165025065,FALSE
"Germany",2021,2021,4,0.5,"tv_gdp",0.3,1.18946171062255,1.71776811763092,1.80426632512853,FALSE
"Germany",2022,2022,4,0.5,"tv_gdp",0.3,1.18946171062255,1.69233422359588,-0.263997086928702,FALSE
"Germany",2023,2023,4,0.5,"tv_gdp",0.3,1.01904078024944,1.69233422359588,NA,NA
"Germany",2024,2024,4,0.5,"tv_gdp",0.3,1.50257638479928,1.69233422359588,NA,NA
"Germany",2000,2001,4,1,"tv_gdp",0.3,1.45965815120609,2.06483184796389,0.176215889638498,FALSE
"Germany",2001,2002,4,1,"tv_gdp",0.3,1.45965815120609,2.06483184796389,-0.120748641577773,FALSE
